id,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31
aa3cbe7af7a939e7,0.1666667,-0.2647059,0.2450980,-0.0215686,0.4686275,0.1627451,-0.2764706,0.4058824,0.1627451,0.3941176,0.4372549,-0.0921569,0.2058824,-0.1901961,0.4647059,0.3313725,0.1666667,-0.2647059,0.2450980,-0.0215686,0.4686275,0.1627451,-0.2764706,0.4058824,0.1627451,0.3941176,0.4372549,-0.0921569,0.2058824,-0.1901961,0.4647059,0.3313725
4c9eaa3347383782,-0.2019608,0.1196078,0.1666667,-0.3000000,-0.2215686,-0.2803922,-0.2843137,0.0098039,0.1274510,0.4647059,-0.1078431,0.4960784,0.1470588,0.4960784,0.1823529,0.2686275,-0.2019608,0.1196078,0.1666667,-0.3000000,-0.2215686,-0.2803922,-0.2843137,0.0098039,0.1274510,0.4647059,-0.1078431,0.4960784,0.1470588,0.4960784,0.1823529,0.2686275
5f1812ac197d45c8,-0.1274510,-0.4058824,-0.4294118,0.1745098,-0.4019608,-0.0098039,-0.2294118,0.2843137,0.3745098,0.3705882,-0.4254902,-0.2921569,-0.3941176,-0.0803922,-0.2215686,0.3117647,-0.1274510,-0.4058824,-0.4294118,0.1745098,-0.4019608,-0.0098039,-0.2294118,0.2843137,0.3745098,0.3705882,-0.4254902,-0.2921569,-0.3941176,-0.0803922,-0.2215686,0.3117647
5a091d22469226f6,-0.1470588,-0.4647059,-0.3862745,-0.3666667,-0.2254902,0.0725490,-0.3509804,0.4647059,-0.1117647,0.4176471,-0.1509804,-0.4137255,0.0803922,-0.0411765,0.3078431,-0.2098039,-0.1470588,-0.4647059,-0.3862745,-0.3666667,-0.2254902,0.0725490,-0.3509804,0.4647059,-0.1117647,0.4176471,-0.1509804,-0.4137255,0.0803922,-0.0411765,0.3078431,-0.2098039
0a15fca69ae23a13,-0.4607843,-0.4176471,0.4882353,0.1509804,0.1039216,0.3862745,-0.2725490,-0.4254902,0.4490196,-0.1549020,0.4607843,-0.1588235,0.4098039,-0.3039216,0.0294118,0.0960784,-0.4607843,-0.4176471,0.4882353,0.1509804,0.1039216,0.3862745,-0.2725490,-0.4254902,0.4490196,-0.1549020,0.4607843,-0.1588235,0.4098039,-0.3039216,0.0294118,0.0960784
e0047fcaf8ee1e7b,0.3784314,-0.4843137,-0.0019608,0.2921569,0.4725490,0.4333333,-0.3823529,-0.0176471,0.3549020,0.3941176,-0.4960784,0.5000000,0.5000000,0.2568627,0.3352941,0.1352941,0.3784314,-0.4843137,-0.0019608,0.2921569,0.4725490,0.4333333,-0.3823529,-0.0176471,0.3549020,0.3941176,-0.4960784,0.5000000,0.5000000,0.2568627,0.3352941,0.1352941
d5c5c9b3398b36b3,0.3352941,0.2725490,0.2882353,0.2019608,-0.2764706,0.0450980,-0.2882353,0.2019608,0.1392157,-0.4686275,0.3078431,0.0372549,0.3784314,0.0098039,0.3078431,0.3627451,0.3352941,0.2725490,0.2882353,0.2019608,-0.2764706,0.0450980,-0.2882353,0.2019608,0.1392157,-0.4686275,0.3078431,0.0372549,0.3784314,0.0098039,0.3078431,0.3627451
20b53a4c7d6136cc,-0.3745098,0.2098039,-0.2725490,-0.2019608,-0.0098039,-0.1196078,-0.2882353,0.3000000,-0.1313725,0.2098039,0.0960784,0.0098039,0.4215686,-0.4921569,-0.4686275,0.4647059,-0.3745098,0.2098039,-0.2725490,-0.2019608,-0.0098039,-0.1196078,-0.2882353,0.3000000,-0.1313725,0.2098039,0.0960784,0.0098039,0.4215686,-0.4921569,-0.4686275,0.4647059
868588f40c20c76a,0.0254902,0.0215686,0.0333333,0.4568627,-0.4529412,-0.3745098,0.2803922,-0.0843137,-0.0647059,-0.0686275,-0.4490196,-0.3901961,-0.1980392,-0.0254902,-0.0647059,-0.4058824,0.0254902,0.0215686,0.0333333,0.4568627,-0.4529412,-0.3745098,0.2803922,-0.0843137,-0.0647059,-0.0686275,-0.4490196,-0.3901961,-0.1980392,-0.0254902,-0.0647059,-0.4058824
dbfbcc6e26af76ae,0.3588235,0.4843137,0.3000000,-0.0686275,-0.3509804,0.1862745,-0.0372549,0.1823529,-0.1627451,-0.3588235,-0.2686275,0.4686275,0.3274510,-0.0019608,0.1196078,0.1000000,0.3588235,0.4843137,0.3000000,-0.0686275,-0.3509804,0.1862745,-0.0372549,0.1823529,-0.1627451,-0.3588235,-0.2686275,0.4686275,0.3274510,-0.0019608,0.1196078,0.1000000
3ed849af2a9fce53,-0.2568627,0.3470588,-0.2137255,0.1862745,-0.3352941,0.1235294,0.3078431,-0.1745098,0.1941176,-0.2098039,0.2254902,0.2254902,-0.0647059,0.2607843,0.0607843,-0.2254902,-0.2568627,0.3470588,-0.2137255,0.1862745,-0.3352941,0.1235294,0.3078431,-0.1745098,0.1941176,-0.2098039,0.2254902,0.2254902,-0.0647059,0.2607843,0.0607843,-0.2254902
88bf554d7f1da958,0.0333333,0.2490196,-0.1666667,-0.1980392,-0.0019608,-0.3862745,0.1627451,-0.1549020,-0.0372549,-0.0411765,-0.1313725,0.2372549,-0.4333333,0.0764706,0.3549020,0.3509804,0.0333333,0.2490196,-0.1666667,-0.1980392,-0.0019608,-0.3862745,0.1627451,-0.1549020,-0.0372549,-0.0411765,-0.1313725,0.2372549,-0.4333333,0.0764706,0.3549020,0.3509804
fd77b1c503707440,0.4921569,-0.0333333,0.1941176,0.2725490,-0.4882353,-0.0607843,-0.0450980,-0.2490196,0.1509804,-0.4607843,0.3392157,0.3941176,0.0137255,0.1941176,-0.0058824,-0.3588235,0.4921569,-0.0333333,0.1941176,0.2725490,-0.4882353,-0.0607843,-0.0450980,-0.2490196,0.1509804,-0.4607843,0.3392157,0.3941176,0.0137255,0.1941176,-0.0058824,-0.3588235
e7cb744a73153cba,0.4058824,0.2960784,-0.0450980,-0.2098039,-0.0490196,-0.4176471,-0.2647059,0.2294118,0.0725490,0.1313725,0.2098039,-0.2529412,0.1235294,-0.1784314,0.1313725,-0.3274510,0.4058824,0.2960784,-0.0450980,-0.2098039,-0.0490196,-0.4176471,-0.2647059,0.2294118,0.0725490,0.1313725,0.2098039,-0.2529412,0.1235294,-0.1784314,0.1313725,-0.3274510
ad77b0901fb33b63,0.1784314,-0.0333333,0.1901961,0.0647059,-0.3784314,0.2019608,-0.2686275,-0.1117647,-0.4607843,-0.3627451,0.2411765,-0.1235294,-0.4254902,0.4411765,-0.4098039,-0.1431373,0.1784314,-0.0333333,0.1901961,0.0647059,-0.3784314,0.2019608,-0.2686275,-0.1117647,-0.4607843,-0.3627451,0.2411765,-0.1235294,-0.4254902,0.4411765,-0.4098039,-0.1431373
18bf127b331afa09,-0.4058824,0.2490196,-0.4294118,-0.0176471,-0.3000000,-0.3980392,0.4803922,-0.4647059,0.2568627,0.0176471,-0.1980392,0.2960784,-0.3313725,0.4333333,0.1156863,0.3196078,-0.4058824,0.2490196,-0.4294118,-0.0176471,-0.3000000,-0.3980392,0.4803922,-0.4647059,0.2568627,0.0176471,-0.1980392,0.2960784,-0.3313725,0.4333333,0.1156863,0.3196078
d37a0287fa809cb4,0.3274510,-0.0215686,-0.4921569,0.0294118,0.4803922,0.0019608,0.1117647,0.2058824,0.4921569,0.2843137,-0.1823529,-0.0843137,0.3470588,-0.3980392,0.4843137,0.3156863,0.3274510,-0.0215686,-0.4921569,0.0294118,0.4803922,0.0019608,0.1117647,0.2058824,0.4921569,0.2843137,-0.1823529,-0.0843137,0.3470588,-0.3980392,0.4843137,0.3156863
839ade7c78d72bd1,0.0137255,0.1039216,0.3705882,-0.0137255,-0.0294118,0.3431373,-0.3313725,0.3196078,0.1392157,0.4803922,0.3901961,-0.3117647,-0.1666667,-0.0686275,0.3039216,-0.3352941,0.0137255,0.1039216,0.3705882,-0.0137255,-0.0294118,0.3431373,-0.3313725,0.3196078,0.1392157,0.4803922,0.3901961,-0.3117647,-0.1666667,-0.0686275,0.3039216,-0.3352941
29d836ca59b65b83,-0.3392157,0.3470588,-0.2882353,0.2921569,-0.1509804,0.2137255,-0.1431373,0.0137255,-0.0254902,-0.2137255,-0.1705882,-0.4921569,0.1980392,0.1313725,0.0568627,0.0058824,-0.3392157,0.3470588,-0.2882353,0.2921569,-0.1509804,0.2137255,-0.1431373,0.0137255,-0.0254902,-0.2137255,-0.1705882,-0.4921569,0.1980392,0.1313725,0.0568627,0.0058824
1c93f792704217db,-0.3901961,0.0764706,0.4686275,0.0725490,-0.0607843,-0.2411765,-0.4098039,0.3588235,-0.1588235,-0.1470588,-0.2176471,-0.4921569,0.0294118,-0.0333333,0.1196078,0.1313725,-0.3901961,0.0764706,0.4686275,0.0725490,-0.0607843,-0.2411765,-0.4098039,0.3588235,-0.1588235,-0.1470588,-0.2176471,-0.4921569,0.0294118,-0.0333333,0.1196078,0.1313725
d4c1e318b45ec243,0.3313725,0.2568627,0.3901961,-0.4058824,0.2058824,-0.1313725,0.2607843,-0.2372549,0.2490196,-0.4098039,-0.3117647,0.2137255,-0.2921569,0.2882353,0.4333333,0.0882353,0.3313725,0.2568627,0.3901961,-0.4058824,0.2058824,-0.1313725,0.2607843,-0.2372549,0.2490196,-0.4098039,-0.3117647,0.2137255,-0.2921569,0.2882353,0.4333333,0.0882353
19a7f0114af6e890,-0.4019608,0.1549020,0.4411765,-0.4333333,-0.2098039,0.4647059,0.4098039,0.0647059,0.4058824,0.2098039,-0.2058824,0.3431373,-0.4725490,0.4686275,0.3274510,0.0686275,-0.4019608,0.1549020,0.4411765,-0.4333333,-0.2098039,0.4647059,0.4098039,0.0647059,0.4058824,0.2098039,-0.2058824,0.3431373,-0.4725490,0.4686275,0.3274510,0.0686275
429ae8835417e809,-0.2411765,0.1039216,0.4098039,0.0137255,-0.1705882,-0.4098039,0.4098039,-0.4647059,0.1431373,0.1627451,-0.0843137,0.2215686,-0.3862745,0.3392157,0.2490196,-0.1980392,-0.2411765,0.1039216,0.4098039,0.0137255,-0.1705882,-0.4098039,0.4098039,-0.4647059,0.1431373,0.1627451,-0.0843137,0.2215686,-0.3862745,0.3392157,0.2490196,-0.1980392
f3521884a33d5448,0.4529412,-0.1784314,-0.4058824,0.0176471,0.1392157,-0.2607843,-0.1705882,-0.2176471,-0.2764706,-0.3509804,0.4294118,-0.1980392,0.0137255,-0.4450980,0.3235294,0.1039216,0.4529412,-0.1784314,-0.4058824,0.0176471,0.1392157,-0.2607843,-0.1705882,-0.2176471,-0.2764706,-0.3509804,0.4294118,-0.1980392,0.0137255,-0.4450980,0.3235294,0.1039216
bf96419ac5b5f3cc,0.2490196,0.0882353,-0.2450980,0.1039216,0.2725490,0.2098039,0.4529412,0.3000000,0.2137255,-0.3431373,-0.3196078,0.1274510,-0.3196078,0.0294118,-0.4333333,-0.2019608,0.2490196,0.0882353,-0.2450980,0.1039216,0.2725490,0.2098039,0.4529412,0.3000000,0.2137255,-0.3431373,-0.3196078,0.1274510,-0.3196078,0.0294118,-0.4333333,-0.2019608
43987a2117afa7b8,-0.2372549,0.0960784,-0.0215686,-0.3705882,-0.4098039,0.1862745,0.1549020,0.2215686,0.1196078,0.2725490,-0.1313725,-0.0372549,-0.4176471,0.2725490,-0.0450980,-0.0882353,-0.2372549,0.0960784,-0.0215686,-0.3705882,-0.4098039,0.1862745,0.1549020,0.2215686,0.1196078,0.2725490,-0.1313725,-0.0372549,-0.4176471,0.2725490,-0.0450980,-0.0882353
470a0d45cff28f3f,-0.2215686,-0.4607843,-0.4490196,-0.2294118,0.3117647,0.4490196,0.0607843,-0.2529412,-0.2137255,-0.0529412,0.4098039,0.1235294,-0.4490196,-0.2450980,0.2411765,0.2372549,-0.2215686,-0.4607843,-0.4490196,-0.2294118,0.3117647,0.4490196,0.0607843,-0.2529412,-0.2137255,-0.0529412,0.4098039,0.1235294,-0.4490196,-0.2450980,0.2411765,0.2372549
7c8fdbbe24ca98d6,-0.0137255,0.0607843,0.3588235,0.2450980,-0.3588235,0.2921569,0.0960784,0.3392157,-0.0843137,0.2019608,0.2843137,-0.0294118,0.4607843,-0.1823529,0.3588235,-0.1705882,-0.0137255,0.0607843,0.3588235,0.2450980,-0.3588235,0.2921569,0.0960784,0.3392157,-0.0843137,0.2019608,0.2843137,-0.0294118,0.4607843,-0.1823529,0.3588235,-0.1705882
e342f37bea37386d,0.3901961,-0.2411765,0.4529412,-0.0176471,0.4176471,-0.2843137,-0.2803922,-0.0725490,-0.2725490,-0.0215686,0.3980392,0.3431373,0.4921569,-0.3823529,0.2647059,-0.0098039,0.3901961,-0.2411765,0.4529412,-0.0176471,0.4176471,-0.2843137,-0.2803922,-0.0725490,-0.2725490,-0.0215686,0.3980392,0.3431373,0.4921569,-0.3823529,0.2647059,-0.0098039
5dbdcd92d27ebe2b,-0.1352941,0.2411765,0.3039216,0.0725490,0.3235294,-0.0058824,0.2450980,-0.3313725,0.1392157,-0.3235294,0.3823529,-0.0176471,-0.0490196,-0.1980392,0.4607843,0.2960784,-0.1352941,0.2411765,0.3039216,0.0725490,0.3235294,-0.0058824,0.2450980,-0.3313725,0.1392157,-0.3235294,0.3823529,-0.0176471,-0.0490196,-0.1980392,0.4607843,0.2960784
dfcf087cf77fb10d,0.3745098,0.3117647,-0.4686275,-0.0137255,0.4686275,-0.0019608,0.1941176,-0.4490196,-0.0921569,0.2843137,0.2921569,-0.1392157,0.2647059,0.3862745,-0.0058824,-0.4098039,0.3745098,0.3117647,-0.4686275,-0.0137255,0.4686275,-0.0019608,0.1941176,-0.4490196,-0.0921569,0.2843137,0.2921569,-0.1392157,0.2647059,0.3862745,-0.0058824,-0.4098039
dcd6d91cd889aab4,0.3627451,0.3392157,0.3509804,-0.3901961,0.3470588,0.0372549,0.1666667,0.2058824,-0.3705882,-0.0098039,-0.0254902,-0.1745098,-0.0372549,0.2647059,-0.3470588,-0.0921569,0.3627451,0.3392157,0.3509804,-0.3901961,0.3470588,0.0372549,0.1666667,0.2058824,-0.3705882,-0.0098039,-0.0254902,-0.1745098,-0.0372549,0.2647059,-0.3470588,-0.0921569
bed4fa24fd196402,0.2450980,0.3313725,0.4803922,-0.3588235,0.4921569,-0.4019608,-0.1078431,-0.4921569,-0.4803922,-0.1392157,0.0098039,0.4725490,0.1352941,-0.4725490,0.2607843,0.2843137,0.2450980,0.3313725,0.4803922,-0.3588235,0.4921569,-0.4019608,-0.1078431,-0.4921569,-0.4803922,-0.1392157,0.0098039,0.4725490,0.1352941,-0.4725490,0.2607843,0.2843137
0ab5c4b7b279fe2c,-0.4607843,0.2098039,0.2686275,0.2176471,0.1980392,-0.0254902,0.4960784,-0.3274510,0.4725490,-0.1392157,-0.1000000,-0.1431373,-0.3470588,-0.2882353,-0.4882353,-0.1784314,-0.4607843,0.2098039,0.2686275,0.2176471,0.1980392,-0.0254902,0.4960784,-0.3274510,0.4725490,-0.1392157,-0.1000000,-0.1431373,-0.3470588,-0.2882353,-0.4882353,-0.1784314
f98d22c13fb36f89,0.4764706,0.0529412,-0.3666667,0.2568627,-0.2529412,0.2019608,-0.0647059,0.0372549,-0.2019608,-0.4019608,0.4490196,0.0215686,0.4098039,-0.3705882,-0.3509804,-0.4058824,0.4764706,0.0529412,-0.3666667,0.2568627,-0.2529412,0.2019608,-0.0647059,0.0372549,-0.2019608,-0.4019608,0.4490196,0.0215686,0.4098039,-0.3705882,-0.3509804,-0.4058824
3d4e3b95ae5bac47,-0.2607843,-0.1941176,-0.2686275,0.0843137,0.1823529,-0.1431373,0.1745098,-0.2215686,0.2764706,0.3274510,-0.2803922,0.1117647,-0.1745098,0.4058824,0.3392157,0.1039216,-0.2607843,-0.1941176,-0.2686275,0.0843137,0.1823529,-0.1431373,0.1745098,-0.2215686,0.2764706,0.3274510,-0.2803922,0.1117647,-0.1745098,0.4058824,0.3392157,0.1039216
d0b744689c0c69b3,0.3156863,0.2176471,-0.2333333,-0.0921569,0.1117647,-0.4529412,-0.0882353,0.2019608,0.4294118,0.3431373,0.4215686,-0.4294118,-0.2254902,0.0568627,0.1862745,-0.2333333,0.3156863,0.2176471,-0.2333333,-0.0921569,0.1117647,-0.4529412,-0.0882353,0.2019608,0.4294118,0.3431373,0.4215686,-0.4294118,-0.2254902,0.0568627,0.1862745,-0.2333333
a1531b321337df45,0.1313725,-0.1745098,-0.3941176,-0.3039216,-0.4254902,-0.2843137,0.3745098,-0.2294118,0.3941176,-0.1901961,-0.4843137,0.3156863,-0.4450980,-0.2058824,-0.4372549,0.1000000,0.1313725,-0.1745098,-0.3941176,-0.3039216,-0.4254902,-0.2843137,0.3745098,-0.2294118,0.3941176,-0.1901961,-0.4843137,0.3156863,-0.4450980,-0.2058824,-0.4372549,0.1000000
1b98c99139bc99ba,-0.3941176,0.0960784,0.2882353,0.0686275,-0.2764706,0.2372549,0.1000000,0.2294118,-0.1784314,-0.0137255,-0.3392157,0.4725490,-0.3627451,-0.1117647,0.0333333,-0.4058824,-0.3941176,0.0960784,0.2882353,0.0686275,-0.2764706,0.2372549,0.1000000,0.2294118,-0.1784314,-0.0137255,-0.3392157,0.4725490,-0.3627451,-0.1117647,0.0333333,-0.4058824
8a2d64f7631e5188,0.0411765,-0.3235294,-0.1078431,0.4686275,-0.1117647,-0.3823529,-0.1823529,0.0333333,-0.0686275,0.1352941,-0.2058824,0.1823529,0.4843137,0.0764706,0.4882353,-0.0882353,0.0411765,-0.3235294,-0.1078431,0.4686275,-0.1117647,-0.3823529,-0.1823529,0.0333333,-0.0686275,0.1352941,-0.2058824,0.1823529,0.4843137,0.0764706,0.4882353,-0.0882353
b7a55f52680f5209,0.2176471,0.1470588,-0.1274510,-0.1784314,-0.0921569,-0.4411765,-0.1784314,-0.4647059,-0.2568627,-0.4843137,-0.4254902,-0.4058824,0.4333333,0.0176471,-0.0450980,0.0568627,0.2176471,0.1470588,-0.1274510,-0.1784314,-0.0921569,-0.4411765,-0.1784314,-0.4647059,-0.2568627,-0.4843137,-0.4254902,-0.4058824,0.4333333,0.0176471,-0.0450980,0.0568627
ce79586df9464ed8,0.3078431,-0.0254902,-0.1549020,-0.0725490,0.4764706,-0.2254902,-0.1941176,0.3470588,0.2960784,0.2450980,-0.3823529,-0.0647059,0.4411765,0.4764706,-0.4960784,0.4176471,0.3078431,-0.0254902,-0.1549020,-0.0725490,0.4764706,-0.2254902,-0.1941176,0.3470588,0.2960784,0.2450980,-0.3823529,-0.0647059,0.4411765,0.4764706,-0.4960784,0.4176471
08a22d71dd731814,-0.4686275,0.1352941,-0.3235294,-0.0568627,0.3666667,-0.0490196,-0.4058824,-0.4215686,0.1039216,0.4568627,0.0686275,-0.1823529,-0.4058824,0.0843137,0.3000000,0.0686275,-0.4686275,0.1352941,-0.3235294,-0.0568627,0.3666667,-0.0490196,-0.4058824,-0.4215686,0.1039216,0.4568627,0.0686275,-0.1823529,-0.4058824,0.0843137,0.3000000,0.0686275
67396cf7a00e5dd5,-0.0960784,-0.2764706,-0.0764706,0.4686275,0.1274510,-0.4450980,-0.1352941,0.3352941,0.4803922,-0.0215686,0.0372549,0.0294118,0.3431373,0.0686275,-0.0333333,-0.3980392,-0.0960784,-0.2764706,-0.0764706,0.4686275,0.1274510,-0.4450980,-0.1352941,0.3352941,0.4803922,-0.0215686,0.0372549,0.0294118,0.3431373,0.0686275,-0.0333333,-0.3980392
93fe5d7cbb9cad1b,0.0764706,0.4960784,-0.1352941,-0.0137255,0.2333333,0.1117647,0.1784314,-0.3941176,0.3431373,0.1509804,-0.2843137,0.0058824,0.1901961,0.1666667,-0.0333333,0.1705882,0.0764706,0.4960784,-0.1352941,-0.0137255,0.2333333,0.1117647,0.1784314,-0.3941176,0.3431373,0.1509804,-0.2843137,0.0058824,0.1901961,0.1666667,-0.0333333,0.1705882
1248f3243a7017da,-0.4294118,-0.2176471,0.4529412,-0.3588235,-0.2725490,-0.0607843,-0.4098039,0.3549020,-0.2176471,0.4254902,-0.3901961,0.1823529,0.0882353,-0.3784314,0.2686275,0.0333333,-0.4294118,-0.2176471,0.4529412,-0.3588235,-0.2725490,-0.0607843,-0.4098039,0.3549020,-0.2176471,0.4254902,-0.3901961,0.1823529,0.0882353,-0.3784314,0.2686275,0.0333333
ff00bc0e11ea7a61,0.5000000,-0.5000000,0.2372549,-0.4450980,-0.4333333,0.4176471,-0.0215686,-0.1196078,-0.3392157,0.4450980,-0.4058824,0.3156863,0.0490196,0.2372549,0.3392157,-0.4960784,0.5000000,-0.5000000,0.2372549,-0.4450980,-0.4333333,0.4176471,-0.0215686,-0.1196078,-0.3392157,0.4450980,-0.4058824,0.3156863,0.0490196,0.2372549,0.3392157,-0.4960784
ce210922eb1d61e0,0.3078431,-0.3705882,-0.4647059,-0.3666667,0.4215686,-0.3862745,-0.1196078,0.3784314,-0.0058824,-0.0529412,-0.1000000,0.1000000,-0.3509804,0.1078431,-0.4490196,-0.0176471,0.3078431,-0.3705882,-0.4647059,-0.3666667,0.4215686,-0.3862745,-0.1196078,0.3784314,-0.0058824,-0.0529412,-0.1000000,0.1000000,-0.3509804,0.1078431,-0.4490196,-0.0176471
f0ce2d71b419d717,0.4411765,0.3078431,-0.3235294,-0.0568627,0.2058824,-0.4019608,0.3431373,-0.4098039,-0.4568627,-0.3196078,0.0803922,0.4882353,0.1901961,-0.4764706,-0.3274510,-0.3196078,0.4411765,0.3078431,-0.3235294,-0.0568627,0.2058824,-0.4019608,0.3431373,-0.4098039,-0.4568627,-0.3196078,0.0803922,0.4882353,0.1901961,-0.4764706,-0.3274510,-0.3196078
e620d8a900360c27,0.4019608,-0.3745098,0.3470588,0.1627451,-0.5000000,-0.2882353,-0.4529412,-0.3470588,-0.3078431,-0.2921569,-0.2921569,0.0058824,-0.1784314,0.1509804,0.2803922,-0.1901961,0.4019608,-0.3745098,0.3470588,0.1627451,-0.5000000,-0.2882353,-0.4529412,-0.3470588,-0.3078431,-0.2921569,-0.2921569,0.0058824,-0.1784314,0.1509804,0.2803922,-0.1901961
c2d2296bb1613242,0.2607843,0.3235294,-0.3392157,-0.0803922,0.1941176,-0.1196078,-0.3039216,-0.2411765,0.1980392,-0.2686275,-0.3392157,0.2960784,0.2647059,0.1235294,0.4098039,0.4882353,0.2607843,0.3235294,-0.3392157,-0.0803922,0.1941176,-0.1196078,-0.3039216,-0.2411765,0.1980392,-0.2686275,-0.3392157,0.2960784,0.2647059,0.1235294,0.4098039,0.4882353
aed07b006571da47,0.1823529,0.3156863,-0.0176471,-0.5000000,-0.1039216,-0.0568627,0.3549020,-0.2215686,0.1039216,0.2490196,0.2843137,0.0333333,-0.0568627,-0.3745098,-0.2333333,-0.4607843,0.1823529,0.3156863,-0.0176471,-0.5000000,-0.1039216,-0.0568627,0.3549020,-0.2215686,0.1039216,0.2490196,0.2843137,0.0333333,-0.0568627,-0.3745098,-0.2333333,-0.4607843
2e5acb1648cb0859,-0.3196078,-0.1470588,0.2960784,-0.4137255,-0.2176471,0.2960784,-0.4686275,-0.1509804,0.1000000,0.1156863,0.4176471,-0.1549020,0.4764706,0.2647059,-0.2294118,-0.4843137,-0.3196078,-0.1470588,0.2960784,-0.4137255,-0.2176471,0.2960784,-0.4686275,-0.1509804,0.1000000,0.1156863,0.4176471,-0.1549020,0.4764706,0.2647059,-0.2294118,-0.4843137
9630f9fac8137504,0.0882353,-0.3117647,0.4764706,0.4803922,0.2843137,-0.4254902,-0.0411765,-0.4843137,0.1666667,0.3352941,-0.2058824,-0.3941176,-0.1705882,-0.3352941,0.3549020,0.3156863,0.0882353,-0.3117647,0.4764706,0.4803922,0.2843137,-0.4254902,-0.0411765,-0.4843137,0.1666667,0.3352941,-0.2058824,-0.3941176,-0.1705882,-0.3352941,0.3549020,0.3156863
ca1eaf34d3f16b0c,0.2921569,-0.3823529,0.1862745,-0.2960784,0.3274510,0.4450980,-0.0803922,-0.4529412,0.3196078,-0.1980392,-0.2098039,0.4803922,-0.4686275,0.2215686,0.0647059,-0.4058824,0.2921569,-0.3823529,0.1862745,-0.2960784,0.3274510,0.4450980,-0.0803922,-0.4529412,0.3196078,-0.1980392,-0.2098039,0.4803922,-0.4686275,0.2215686,0.0647059,-0.4058824
5139f315ea43f3ae,-0.1823529,-0.2764706,0.4529412,-0.4176471,0.4176471,-0.2372549,0.4529412,0.1823529,-0.2607843,0.2490196,-0.2607843,0.0411765,0.1705882,-0.1313725,-0.2176471,-0.1980392,-0.1823529,-0.2764706,0.4529412,-0.4176471,0.4176471,-0.2372549,0.4529412,0.1823529,-0.2607843,0.2490196,-0.2607843,0.0411765,0.1705882,-0.1313725,-0.2176471,-0.1980392
64e28f72eeb00bb7,-0.1078431,0.3862745,0.0607843,-0.0529412,0.4333333,0.1901961,-0.4568627,0.2176471,-0.4686275,-0.0294118,0.3313725,0.2058824,-0.4607843,0.0529412,0.1666667,-0.0333333,-0.1078431,0.3862745,0.0607843,-0.0529412,0.4333333,0.1901961,-0.4568627,0.2176471,-0.4686275,-0.0294118,0.3313725,0.2058824,-0.4607843,0.0529412,0.1666667,-0.0333333
a1e35576364832f7,0.1313725,0.3901961,-0.1666667,-0.0372549,-0.2882353,-0.2176471,-0.3039216,0.4686275,-0.2921569,0.2411765,-0.4137255,0.2098039,0.0490196,0.1078431,0.1941176,-0.1431373,0.1313725,0.3901961,-0.1666667,-0.0372549,-0.2882353,-0.2176471,-0.3039216,0.4686275,-0.2921569,0.2411765,-0.4137255,0.2098039,0.0490196,0.1078431,0.1941176,-0.1431373
7e8145af20dceb37,-0.0058824,0.0058824,-0.2294118,0.1862745,-0.3745098,0.3627451,0.4215686,-0.2843137,0.0921569,0.1862745,-0.1039216,0.2960784,-0.1627451,-0.2607843,0.2647059,-0.4843137,-0.0058824,0.0058824,-0.2294118,0.1862745,-0.3745098,0.3627451,0.4215686,-0.2843137,0.0921569,0.1862745,-0.1039216,0.2960784,-0.1627451,-0.2607843,0.2647059,-0.4843137
0c055ac216cbc2eb,-0.4529412,-0.4803922,-0.1470588,0.2607843,-0.4137255,0.2960784,0.2607843,0.4215686,-0.1705882,0.2647059,-0.1509804,0.1274510,0.0058824,0.0411765,0.1588235,-0.2686275,-0.4529412,-0.4803922,-0.1470588,0.2607843,-0.4137255,0.2960784,0.2607843,0.4215686,-0.1705882,0.2647059,-0.1509804,0.1274510,0.0058824,0.0411765,0.1588235,-0.2686275
6fb7bbf0835bd342,-0.0647059,0.2176471,0.2333333,0.4411765,0.0137255,-0.1431373,0.3274510,-0.2411765,-0.2137255,0.4254902,-0.1666667,0.3000000,0.4882353,-0.4882353,-0.2764706,0.1078431,-0.0647059,0.2176471,0.2333333,0.4411765,0.0137255,-0.1431373,0.3274510,-0.2411765,-0.2137255,0.4254902,-0.1666667,0.3000000,0.4882353,-0.4882353,-0.2764706,0.1078431
226d539c8cb8307d,-0.3666667,-0.0725490,-0.1745098,0.1117647,0.0490196,0.2215686,-0.3117647,-0.0098039,0.3156863,0.4254902,0.1470588,-0.3745098,0.1627451,0.1117647,-0.2725490,-0.2372549,-0.3666667,-0.0725490,-0.1745098,0.1117647,0.0490196,0.2215686,-0.3117647,-0.0098039,0.3156863,0.4254902,0.1470588,-0.3745098,0.1627451,0.1117647,-0.2725490,-0.2372549
99bc5973d1d88738,0.1000000,0.2372549,-0.1509804,-0.0490196,0.3196078,0.3470588,0.0294118,-0.2803922,0.4372549,-0.0725490,-0.3117647,0.3156863,0.2843137,-0.2215686,-0.2294118,0.3392157,0.1000000,0.2372549,-0.1509804,-0.0490196,0.3196078,0.3470588,0.0294118,-0.2803922,0.4372549,-0.0725490,-0.3117647,0.3156863,0.2843137,-0.2215686,-0.2294118,0.3392157
